source_org_id,source_system,org_guid,andor_org_name,org_type,parent_org_guid,notes
6ff0da60-2577-31a3-971f-23e676601792,synthea_andor_1000,ANDOR_ORG_345,Placeholder Org 345,clinic,ANDOR_SYSTEM,placeholder
70013da5-f505-3566-9c76-ce962bc161ee,synthea_andor_1000,ANDOR_ORG_346,Placeholder Org 346,clinic,ANDOR_SYSTEM,placeholder
7022d88f-f0f6-3ca7-8317-f3354debb232,synthea_andor_1000,ANDOR_ORG_347,Placeholder Org 347,clinic,ANDOR_SYSTEM,placeholder
70370f4b-d603-3010-82fe-1b3b45e341b2,synthea_andor_1000,ANDOR_ORG_348,Placeholder Org 348,clinic,ANDOR_SYSTEM,placeholder
704a32d9-b951-38b3-8ec3-0100c3aa9daa,synthea_andor_1000,ANDOR_ORG_349,Placeholder Org 349,clinic,ANDOR_SYSTEM,placeholder
709720a4-6c8d-332b-b5ee-dc89609c6901,synthea_andor_1000,ANDOR_ORG_350,Placeholder Org 350,clinic,ANDOR_SYSTEM,placeholder
71973634-9447-33a4-9c7e-e872485468b1,synthea_andor_1000,ANDOR_ORG_351,Placeholder Org 351,clinic,ANDOR_SYSTEM,placeholder
720a94f0-db39-393e-b40d-d428f5a2a7d2,synthea_andor_1000,ANDOR_ORG_352,Placeholder Org 352,clinic,ANDOR_SYSTEM,placeholder
72cd72a3-fa2e-36eb-ad4a-2f909ad25cb6,synthea_andor_1000,ANDOR_ORG_353,Placeholder Org 353,clinic,ANDOR_SYSTEM,placeholder
731cb794-c628-3953-bf5b-fa8292a56581,synthea_andor_1000,ANDOR_ORG_354,Placeholder Org 354,clinic,ANDOR_SYSTEM,placeholder
73fe77d1-501e-3057-a76d-278bf3a8bf0e,synthea_andor_1000,ANDOR_ORG_355,Placeholder Org 355,clinic,ANDOR_SYSTEM,placeholder
74468624-922e-30e1-8942-e1ce3b7c1bf7,synthea_andor_1000,ANDOR_ORG_356,Placeholder Org 356,clinic,ANDOR_SYSTEM,placeholder
74aa0539-7fd3-3a72-b4a0-98062c20c50e,synthea_andor_1000,ANDOR_ORG_357,Placeholder Org 357,clinic,ANDOR_SYSTEM,placeholder
75c49996-5ae2-3553-a26e-92cb268bc7f0,synthea_andor_1000,ANDOR_ORG_358,Placeholder Org 358,clinic,ANDOR_SYSTEM,placeholder
75eb1ba9-7462-3cf4-be4f-4dc8738fe036,synthea_andor_1000,ANDOR_ORG_359,Placeholder Org 359,clinic,ANDOR_SYSTEM,placeholder
770f77ab-7826-3a6e-bf18-de46cd56b97b,synthea_andor_1000,ANDOR_ORG_360,Placeholder Org 360,clinic,ANDOR_SYSTEM,placeholder
773d9168-be08-3ef3-b053-b864cdaa26fa,synthea_andor_1000,ANDOR_ORG_361,Placeholder Org 361,clinic,ANDOR_SYSTEM,placeholder
77420d78-8407-3782-94b4-a6ea2b8ff7a6,synthea_andor_1000,ANDOR_ORG_362,Placeholder Org 362,clinic,ANDOR_SYSTEM,placeholder
77d1f6d5-2716-3303-a637-46cd0bf1ac18,synthea_andor_1000,ANDOR_ORG_363,Placeholder Org 363,clinic,ANDOR_SYSTEM,placeholder
781ca458-3667-368d-82b3-b886cc90ddc2,synthea_andor_1000,ANDOR_ORG_364,Placeholder Org 364,clinic,ANDOR_SYSTEM,placeholder
78411820-b90d-31dc-b7ab-77b623ea22ca,synthea_andor_1000,ANDOR_ORG_365,Placeholder Org 365,clinic,ANDOR_SYSTEM,placeholder
788343c0-b22d-3840-bbe1-a06abbd527f4,synthea_andor_1000,ANDOR_ORG_366,Placeholder Org 366,clinic,ANDOR_SYSTEM,placeholder
7903e4ea-3fe1-39c9-81ef-af6a00b536f2,synthea_andor_1000,ANDOR_ORG_367,Placeholder Org 367,clinic,ANDOR_SYSTEM,placeholder
7965867a-88b0-33ff-adf8-8ef5eaf8611a,synthea_andor_1000,ANDOR_ORG_368,Placeholder Org 368,clinic,ANDOR_SYSTEM,placeholder
79a9b1a6-089b-3930-8cc2-2ea1afe23ae6,synthea_andor_1000,ANDOR_ORG_369,Placeholder Org 369,clinic,ANDOR_SYSTEM,placeholder
79ce692c-52e3-3e56-8749-ae3b6c6798a2,synthea_andor_1000,ANDOR_ORG_370,Placeholder Org 370,clinic,ANDOR_SYSTEM,placeholder
7a51a057-54bd-3476-8af4-7c2d7a042386,synthea_andor_1000,ANDOR_ORG_371,Placeholder Org 371,clinic,ANDOR_SYSTEM,placeholder
7a60435a-65bc-3424-b6a7-a04cf0c89ff9,synthea_andor_1000,ANDOR_ORG_372,Placeholder Org 372,clinic,ANDOR_SYSTEM,placeholder
7a745d30-06d0-3083-aee1-cf69790a915a,synthea_andor_1000,ANDOR_ORG_373,Placeholder Org 373,clinic,ANDOR_SYSTEM,placeholder
7a968207-131a-3e88-beda-2d0c1c6025d9,synthea_andor_1000,ANDOR_ORG_374,Placeholder Org 374,clinic,ANDOR_SYSTEM,placeholder
7ab63a03-25bc-377b-bb57-9a629f433aef,synthea_andor_1000,ANDOR_ORG_375,Placeholder Org 375,clinic,ANDOR_SYSTEM,placeholder
7ad739b6-9cb6-3903-a6dd-400947411a83,synthea_andor_1000,ANDOR_ORG_376,Placeholder Org 376,clinic,ANDOR_SYSTEM,placeholder
7bb2e6a7-3820-327d-9001-2b39d8d7379c,synthea_andor_1000,ANDOR_ORG_377,Placeholder Org 377,clinic,ANDOR_SYSTEM,placeholder
7c05e8df-14ba-3139-9a7c-50c4a3a0c83e,synthea_andor_1000,ANDOR_ORG_378,Placeholder Org 378,clinic,ANDOR_SYSTEM,placeholder
7c1ae20f-542f-31b2-bea8-7e4de70a9f1d,synthea_andor_1000,ANDOR_ORG_379,Placeholder Org 379,clinic,ANDOR_SYSTEM,placeholder
7c22a816-f01c-397d-8701-23ea4c07ea37,synthea_andor_1000,ANDOR_ORG_380,Placeholder Org 380,clinic,ANDOR_SYSTEM,placeholder
7c42c904-5163-3bce-bbb7-e26ec4488334,synthea_andor_1000,ANDOR_ORG_381,Placeholder Org 381,clinic,ANDOR_SYSTEM,placeholder
7c71c44b-704b-374f-b95a-a4f51b4492bc,synthea_andor_1000,ANDOR_ORG_382,Placeholder Org 382,clinic,ANDOR_SYSTEM,placeholder
7c951f75-8d83-3e5d-92ad-83e5159c2d58,synthea_andor_1000,ANDOR_ORG_383,Placeholder Org 383,clinic,ANDOR_SYSTEM,placeholder
7cdc7cc0-f135-34af-b3c9-06ed214697b8,synthea_andor_1000,ANDOR_ORG_384,Placeholder Org 384,clinic,ANDOR_SYSTEM,placeholder
7d691a34-1f11-3dfe-8ca7-19452ab83ae9,synthea_andor_1000,ANDOR_ORG_385,Placeholder Org 385,clinic,ANDOR_SYSTEM,placeholder
7dde7ba7-69a1-38bd-bd37-563ce99046e2,synthea_andor_1000,ANDOR_ORG_386,Placeholder Org 386,clinic,ANDOR_SYSTEM,placeholder
7df46f68-13be-3d39-ae42-fc4ea94c4dd9,synthea_andor_1000,ANDOR_ORG_387,Placeholder Org 387,clinic,ANDOR_SYSTEM,placeholder
7e01b5be-d54b-374a-8db3-c7e342b313f0,synthea_andor_1000,ANDOR_ORG_388,Placeholder Org 388,clinic,ANDOR_SYSTEM,placeholder
7e1856b1-54c1-3092-be11-11430a7b9be9,synthea_andor_1000,ANDOR_ORG_389,Placeholder Org 389,clinic,ANDOR_SYSTEM,placeholder
7e2a34ca-b2a5-3fe3-a050-7c10618a35f1,synthea_andor_1000,ANDOR_ORG_390,Placeholder Org 390,clinic,ANDOR_SYSTEM,placeholder
7e99255d-845a-3078-a099-5ae6789b5a2e,synthea_andor_1000,ANDOR_ORG_391,Placeholder Org 391,clinic,ANDOR_SYSTEM,placeholder
7eb333f9-c56d-3614-a3bf-febc749ac8f9,synthea_andor_1000,ANDOR_ORG_392,Placeholder Org 392,clinic,ANDOR_SYSTEM,placeholder
7efb3134-49d3-3667-8085-25128b7af057,synthea_andor_1000,ANDOR_ORG_393,Placeholder Org 393,clinic,ANDOR_SYSTEM,placeholder
7f30523b-ce03-3ea3-916f-d7297feed632,synthea_andor_1000,ANDOR_ORG_394,Placeholder Org 394,clinic,ANDOR_SYSTEM,placeholder
7f4872ae-74f2-38cd-889e-90d7a93f78c0,synthea_andor_1000,ANDOR_ORG_395,Placeholder Org 395,clinic,ANDOR_SYSTEM,placeholder
7f5bb328-1b22-3b1c-bb59-241e4891135b,synthea_andor_1000,ANDOR_ORG_396,Placeholder Org 396,clinic,ANDOR_SYSTEM,placeholder
8026f5ef-58e2-31c8-bb9b-1b4c5d9074e3,synthea_andor_1000,ANDOR_ORG_397,Placeholder Org 397,clinic,ANDOR_SYSTEM,placeholder
81e393c1-fede-377f-932d-134ab1802ec7,synthea_andor_1000,ANDOR_ORG_398,Placeholder Org 398,clinic,ANDOR_SYSTEM,placeholder
82b92516-f717-36b6-94a2-6190b00c9b03,synthea_andor_1000,ANDOR_ORG_399,Placeholder Org 399,clinic,ANDOR_SYSTEM,placeholder
82fdea2d-1b6f-3b97-9f97-20fdfa87514d,synthea_andor_1000,ANDOR_ORG_400,Placeholder Org 400,clinic,ANDOR_SYSTEM,placeholder
833d9662-f324-36ad-a64c-ffdedf72db9e,synthea_andor_1000,ANDOR_ORG_401,Placeholder Org 401,clinic,ANDOR_SYSTEM,placeholder
837ac2bf-ad82-36c8-9210-e0a361b4b4fd,synthea_andor_1000,ANDOR_ORG_402,Placeholder Org 402,clinic,ANDOR_SYSTEM,placeholder
839a1418-fbbb-3415-aef1-2ebf84f1ba33,synthea_andor_1000,ANDOR_ORG_403,Placeholder Org 403,clinic,ANDOR_SYSTEM,placeholder
83b20c89-e589-3cc1-b992-b1459f6f49ab,synthea_andor_1000,ANDOR_ORG_404,Placeholder Org 404,clinic,ANDOR_SYSTEM,placeholder
83c03466-3d4a-3f3d-8874-eab180e62edf,synthea_andor_1000,ANDOR_ORG_405,Placeholder Org 405,clinic,ANDOR_SYSTEM,placeholder
83c38acd-339f-3555-bfa5-aa11ccd047aa,synthea_andor_1000,ANDOR_ORG_406,Placeholder Org 406,clinic,ANDOR_SYSTEM,placeholder
83cebe1e-d83e-3010-84b6-cced70b2ae27,synthea_andor_1000,ANDOR_ORG_407,Placeholder Org 407,clinic,ANDOR_SYSTEM,placeholder
83ee6ff5-e3bf-3525-962c-20da26b45668,synthea_andor_1000,ANDOR_ORG_408,Placeholder Org 408,clinic,ANDOR_SYSTEM,placeholder
84175f5a-fdf7-3a7c-84ac-28d80e8f7c5c,synthea_andor_1000,ANDOR_ORG_409,Placeholder Org 409,clinic,ANDOR_SYSTEM,placeholder
844a3383-7fbc-39af-9fb3-7d4e85992ca6,synthea_andor_1000,ANDOR_ORG_410,Placeholder Org 410,clinic,ANDOR_SYSTEM,placeholder
8495e2c0-8ea8-3497-8cf9-53c6f305ab93,synthea_andor_1000,ANDOR_ORG_411,Placeholder Org 411,clinic,ANDOR_SYSTEM,placeholder
859dd1d6-64f1-3b00-9bd9-4ee8561f8e1a,synthea_andor_1000,ANDOR_ORG_412,Placeholder Org 412,clinic,ANDOR_SYSTEM,placeholder
85b0dd7b-8e1d-308b-8a8b-e5cf1a3e4b82,synthea_andor_1000,ANDOR_ORG_413,Placeholder Org 413,clinic,ANDOR_SYSTEM,placeholder
85f7dbc0-ccd4-32e4-a1bd-6df49efb115c,synthea_andor_1000,ANDOR_ORG_414,Placeholder Org 414,clinic,ANDOR_SYSTEM,placeholder
86336b7d-af6c-3f75-b2f5-7437732b471d,synthea_andor_1000,ANDOR_ORG_415,Placeholder Org 415,clinic,ANDOR_SYSTEM,placeholder
864d59c0-8f6e-3c99-9aff-a28ea0627a9a,synthea_andor_1000,ANDOR_ORG_416,Placeholder Org 416,clinic,ANDOR_SYSTEM,placeholder
8667cc66-a751-3585-8fa3-164453499224,synthea_andor_1000,ANDOR_ORG_417,Placeholder Org 417,clinic,ANDOR_SYSTEM,placeholder
86ac28f5-b843-394d-a2fa-fa3f62c70c15,synthea_andor_1000,ANDOR_ORG_418,Placeholder Org 418,clinic,ANDOR_SYSTEM,placeholder
86c3d8af-8104-3632-adce-fd260f10cf0d,synthea_andor_1000,ANDOR_ORG_419,Placeholder Org 419,clinic,ANDOR_SYSTEM,placeholder
8760f430-92cc-3503-bf77-3a23719ecbbe,synthea_andor_1000,ANDOR_ORG_420,Placeholder Org 420,clinic,ANDOR_SYSTEM,placeholder
8798cef8-1340-39ec-8dcb-4e3f7e93fb09,synthea_andor_1000,ANDOR_ORG_421,Placeholder Org 421,clinic,ANDOR_SYSTEM,placeholder
8838f291-107a-384a-bae0-9590a24cf752,synthea_andor_1000,ANDOR_ORG_422,Placeholder Org 422,clinic,ANDOR_SYSTEM,placeholder
887af4ba-5128-385c-a4f7-f08c17becda5,synthea_andor_1000,ANDOR_ORG_423,Placeholder Org 423,clinic,ANDOR_SYSTEM,placeholder
8892112c-59ef-3780-acd3-15431aeef23e,synthea_andor_1000,ANDOR_ORG_424,Placeholder Org 424,clinic,ANDOR_SYSTEM,placeholder
88b156f7-6036-3c1a-9f74-43b95cb4586f,synthea_andor_1000,ANDOR_ORG_425,Placeholder Org 425,clinic,ANDOR_SYSTEM,placeholder
8903ef35-710f-3b84-a493-b04e4850972f,synthea_andor_1000,ANDOR_ORG_426,Placeholder Org 426,clinic,ANDOR_SYSTEM,placeholder
89817163-38f9-32da-9bf5-237d757b738c,synthea_andor_1000,ANDOR_ORG_427,Placeholder Org 427,clinic,ANDOR_SYSTEM,placeholder
89e8961f-45f8-38a6-bf18-8b9ed801aa72,synthea_andor_1000,ANDOR_ORG_428,Placeholder Org 428,clinic,ANDOR_SYSTEM,placeholder
8a4a4383-517a-3cbd-896c-997159f15b03,synthea_andor_1000,ANDOR_ORG_429,Placeholder Org 429,clinic,ANDOR_SYSTEM,placeholder
8a6b3788-1266-37a0-8819-a2028fbd70f7,synthea_andor_1000,ANDOR_ORG_430,Placeholder Org 430,clinic,ANDOR_SYSTEM,placeholder
8a8d6c86-d109-3fdc-8495-c1b91fa084ed,synthea_andor_1000,ANDOR_ORG_431,Placeholder Org 431,clinic,ANDOR_SYSTEM,placeholder
8ae0240c-2ae4-38a5-8c27-2178d24e4c9c,synthea_andor_1000,ANDOR_ORG_432,Placeholder Org 432,clinic,ANDOR_SYSTEM,placeholder
8ae0efdb-3928-3139-932c-6ca15163512c,synthea_andor_1000,ANDOR_ORG_433,Placeholder Org 433,clinic,ANDOR_SYSTEM,placeholder
8ae18c8e-d9ca-3363-bd03-cb7917604fb9,synthea_andor_1000,ANDOR_ORG_434,Placeholder Org 434,clinic,ANDOR_SYSTEM,placeholder
8b00b89d-8221-3157-8c3c-d966ad155bf5,synthea_andor_1000,ANDOR_ORG_435,Placeholder Org 435,clinic,ANDOR_SYSTEM,placeholder
8b124b8e-ce6a-3b8a-bf2c-b8f539a4e3ce,synthea_andor_1000,ANDOR_ORG_436,Placeholder Org 436,clinic,ANDOR_SYSTEM,placeholder
8b3ca5f3-6605-3fd6-b306-35535ff53155,synthea_andor_1000,ANDOR_ORG_437,Placeholder Org 437,clinic,ANDOR_SYSTEM,placeholder
8b590b09-5a0c-36e7-8f1f-6b1b83a47ba2,synthea_andor_1000,ANDOR_ORG_438,Placeholder Org 438,clinic,ANDOR_SYSTEM,placeholder
8b6f4129-c744-3e40-ab28-6a7e742251c0,synthea_andor_1000,ANDOR_ORG_439,Placeholder Org 439,clinic,ANDOR_SYSTEM,placeholder
8bcea110-7200-3bb6-b918-48a0f77fbf05,synthea_andor_1000,ANDOR_ORG_440,Placeholder Org 440,clinic,ANDOR_SYSTEM,placeholder
8c0654c3-c61e-35d7-8fd7-112a92583b53,synthea_andor_1000,ANDOR_ORG_441,Placeholder Org 441,clinic,ANDOR_SYSTEM,placeholder
8c74193e-ffbb-391e-98a1-420b37164c6f,synthea_andor_1000,ANDOR_ORG_442,Placeholder Org 442,clinic,ANDOR_SYSTEM,placeholder
8d25ca29-f204-33e5-a7cc-c258d78c7cf0,synthea_andor_1000,ANDOR_ORG_443,Placeholder Org 443,clinic,ANDOR_SYSTEM,placeholder
8e4cfc75-2bb5-3d2b-9dba-ffd57e314758,synthea_andor_1000,ANDOR_ORG_444,Placeholder Org 444,clinic,ANDOR_SYSTEM,placeholder
8e69c7fb-ccd2-3711-be64-2e718ce10492,synthea_andor_1000,ANDOR_ORG_445,Placeholder Org 445,clinic,ANDOR_SYSTEM,placeholder
8e78e3bd-0fd5-3764-a939-a69edb22cb61,synthea_andor_1000,ANDOR_ORG_446,Placeholder Org 446,clinic,ANDOR_SYSTEM,placeholder
8ea2a118-5d62-33b0-b8b3-157cfb6c77a6,synthea_andor_1000,ANDOR_ORG_447,Placeholder Org 447,clinic,ANDOR_SYSTEM,placeholder
8ee2c79e-8a4c-387a-a021-2c308da207b6,synthea_andor_1000,ANDOR_ORG_448,Placeholder Org 448,clinic,ANDOR_SYSTEM,placeholder
8f2a4c55-fb87-3dfc-a73b-fe0801065235,synthea_andor_1000,ANDOR_ORG_449,Placeholder Org 449,clinic,ANDOR_SYSTEM,placeholder
8f49bb31-406c-341d-84e2-751fcacb8faa,synthea_andor_1000,ANDOR_ORG_450,Placeholder Org 450,clinic,ANDOR_SYSTEM,placeholder
8f5c1d86-580d-3e61-af49-7c83aa76db37,synthea_andor_1000,ANDOR_ORG_451,Placeholder Org 451,clinic,ANDOR_SYSTEM,placeholder
902bd010-29c2-3b69-9371-a9020a204aa0,synthea_andor_1000,ANDOR_ORG_452,Placeholder Org 452,clinic,ANDOR_SYSTEM,placeholder
908ae267-f653-3edc-a401-57f4bfe8e0a2,synthea_andor_1000,ANDOR_ORG_453,Placeholder Org 453,clinic,ANDOR_SYSTEM,placeholder
90a587f6-ec15-30e2-9021-e4d7866130f4,synthea_andor_1000,ANDOR_ORG_454,Placeholder Org 454,clinic,ANDOR_SYSTEM,placeholder
911e771f-0903-3410-b46a-2ca31af3b5f2,synthea_andor_1000,ANDOR_ORG_455,Placeholder Org 455,clinic,ANDOR_SYSTEM,placeholder
9127f925-3a4a-309c-a8c4-9337ee160ebf,synthea_andor_1000,ANDOR_ORG_456,Placeholder Org 456,clinic,ANDOR_SYSTEM,placeholder
9150fc55-51da-35ff-9de4-37153919b1da,synthea_andor_1000,ANDOR_ORG_457,Placeholder Org 457,clinic,ANDOR_SYSTEM,placeholder
91869ec1-7130-37b9-94d2-879e50700c4c,synthea_andor_1000,ANDOR_ORG_458,Placeholder Org 458,clinic,ANDOR_SYSTEM,placeholder
91ca79bf-cf6e-3e71-b7bc-dba0b5d68a1f,synthea_andor_1000,ANDOR_ORG_459,Placeholder Org 459,clinic,ANDOR_SYSTEM,placeholder
92983dd4-fb61-356d-9600-1ae54eadd8d8,synthea_andor_1000,ANDOR_ORG_460,Placeholder Org 460,clinic,ANDOR_SYSTEM,placeholder
929fb2e8-f95a-34f4-84fb-1a587fb1d37a,synthea_andor_1000,ANDOR_ORG_461,Placeholder Org 461,clinic,ANDOR_SYSTEM,placeholder
9359fb09-66a8-3b73-aded-6f010868fa9b,synthea_andor_1000,ANDOR_ORG_462,Placeholder Org 462,clinic,ANDOR_SYSTEM,placeholder
93a25cb4-aefc-33b0-9a61-3f7328fb5f99,synthea_andor_1000,ANDOR_ORG_463,Placeholder Org 463,clinic,ANDOR_SYSTEM,placeholder
93e1a214-e0ab-3999-90df-3c2750781401,synthea_andor_1000,ANDOR_ORG_464,Placeholder Org 464,clinic,ANDOR_SYSTEM,placeholder
950a5028-1ded-329d-b35a-3b3ce123a6be,synthea_andor_1000,ANDOR_ORG_465,Placeholder Org 465,clinic,ANDOR_SYSTEM,placeholder
958a2419-f0ff-360e-a786-4182a346fbd0,synthea_andor_1000,ANDOR_ORG_466,Placeholder Org 466,clinic,ANDOR_SYSTEM,placeholder
95dd69f7-9a9b-3cba-b68c-2f090a645788,synthea_andor_1000,ANDOR_ORG_467,Placeholder Org 467,clinic,ANDOR_SYSTEM,placeholder
960a37fd-700e-3596-8656-821ad2f316cb,synthea_andor_1000,ANDOR_ORG_468,Placeholder Org 468,clinic,ANDOR_SYSTEM,placeholder
96263de8-77ef-3c84-aea2-467478ea9fb2,synthea_andor_1000,ANDOR_ORG_469,Placeholder Org 469,clinic,ANDOR_SYSTEM,placeholder
96277244-7ffd-35b4-b125-c0f478fc7405,synthea_andor_1000,ANDOR_ORG_470,Placeholder Org 470,clinic,ANDOR_SYSTEM,placeholder
9649ae42-cac1-33a8-99b8-6adf4232d606,synthea_andor_1000,ANDOR_ORG_471,Placeholder Org 471,clinic,ANDOR_SYSTEM,placeholder
97014064-51cf-3dac-88ce-5e17b1a5f248,synthea_andor_1000,ANDOR_ORG_472,Placeholder Org 472,clinic,ANDOR_SYSTEM,placeholder
99332ecd-f5ab-3f97-acb5-e04abc0a614e,synthea_andor_1000,ANDOR_ORG_473,Placeholder Org 473,clinic,ANDOR_SYSTEM,placeholder
99e41971-894f-3807-9c93-bde559c76273,synthea_andor_1000,ANDOR_ORG_474,Placeholder Org 474,clinic,ANDOR_SYSTEM,placeholder
9a202097-e9b5-30e3-b5b0-bdde802fa82a,synthea_andor_1000,ANDOR_ORG_475,Placeholder Org 475,clinic,ANDOR_SYSTEM,placeholder
9a3346e3-42fd-358c-a8e4-84beb9dbf245,synthea_andor_1000,ANDOR_ORG_476,Placeholder Org 476,clinic,ANDOR_SYSTEM,placeholder
9a588f83-f8e9-37f6-863b-f4beabc2d22c,synthea_andor_1000,ANDOR_ORG_477,Placeholder Org 477,clinic,ANDOR_SYSTEM,placeholder
9a67b4bb-3ba8-3f63-9136-65cb749effa8,synthea_andor_1000,ANDOR_ORG_478,Placeholder Org 478,clinic,ANDOR_SYSTEM,placeholder
9a6d6f46-37d4-33b4-b5c1-82f183c98b2f,synthea_andor_1000,ANDOR_ORG_479,Placeholder Org 479,clinic,ANDOR_SYSTEM,placeholder
9a9a1e7b-8b35-3293-9a07-82d4ed02db0a,synthea_andor_1000,ANDOR_ORG_480,Placeholder Org 480,clinic,ANDOR_SYSTEM,placeholder
9aa7800e-6315-3618-b2c5-448ecd5be8a8,synthea_andor_1000,ANDOR_ORG_481,Placeholder Org 481,clinic,ANDOR_SYSTEM,placeholder
9adb19be-e124-3e49-bcfd-688e87fe2689,synthea_andor_1000,ANDOR_ORG_482,Placeholder Org 482,clinic,ANDOR_SYSTEM,placeholder
9aedfd99-0ae0-3375-9cbb-8ce531168b5b,synthea_andor_1000,ANDOR_ORG_483,Placeholder Org 483,clinic,ANDOR_SYSTEM,placeholder
9b04254d-632b-3991-831f-ed7ec094ddd7,synthea_andor_1000,ANDOR_ORG_484,Placeholder Org 484,clinic,ANDOR_SYSTEM,placeholder
9b3a8b37-126a-3283-8493-8a1b2433bea1,synthea_andor_1000,ANDOR_ORG_485,Placeholder Org 485,clinic,ANDOR_SYSTEM,placeholder
9b4a26da-cfb3-3869-96af-85752c954cd4,synthea_andor_1000,ANDOR_ORG_486,Placeholder Org 486,clinic,ANDOR_SYSTEM,placeholder
9b7005a1-f56f-3bff-9f32-6285b43e8044,synthea_andor_1000,ANDOR_ORG_487,Placeholder Org 487,clinic,ANDOR_SYSTEM,placeholder
9d1b2da3-d5bd-3f36-81bf-e81ad9fc8c16,synthea_andor_1000,ANDOR_ORG_488,Placeholder Org 488,clinic,ANDOR_SYSTEM,placeholder
9d1c5176-31f1-342d-8ab8-09eb21bdd3c9,synthea_andor_1000,ANDOR_ORG_489,Placeholder Org 489,clinic,ANDOR_SYSTEM,placeholder
9d7d5746-3277-3e0b-b46b-fc0640c67476,synthea_andor_1000,ANDOR_ORG_490,Placeholder Org 490,clinic,ANDOR_SYSTEM,placeholder
9d82cf5a-d70c-31cd-a7a0-885963b46e04,synthea_andor_1000,ANDOR_ORG_491,Placeholder Org 491,clinic,ANDOR_SYSTEM,placeholder
9df2da1c-7a04-3752-a86d-e2015dd2e577,synthea_andor_1000,ANDOR_ORG_492,Placeholder Org 492,clinic,ANDOR_SYSTEM,placeholder
9e04dd05-12ca-32ac-8e5d-c07b782d05a3,synthea_andor_1000,ANDOR_ORG_493,Placeholder Org 493,clinic,ANDOR_SYSTEM,placeholder
9eb9020c-1425-34d8-8a9b-4109e76526f1,synthea_andor_1000,ANDOR_ORG_494,Placeholder Org 494,clinic,ANDOR_SYSTEM,placeholder
9ee5e4dc-dfc8-3a06-9535-993ab8a120b4,synthea_andor_1000,ANDOR_ORG_495,Placeholder Org 495,clinic,ANDOR_SYSTEM,placeholder
9ef5fc2b-fc80-3678-9761-e2b8f510782d,synthea_andor_1000,ANDOR_ORG_496,Placeholder Org 496,clinic,ANDOR_SYSTEM,placeholder
9fbb9bda-1760-35bf-a68c-a1ce1927ad27,synthea_andor_1000,ANDOR_ORG_497,Placeholder Org 497,clinic,ANDOR_SYSTEM,placeholder
a0cbce3e-ae56-39d9-8645-b9ed6ffed88f,synthea_andor_1000,ANDOR_ORG_498,Placeholder Org 498,clinic,ANDOR_SYSTEM,placeholder
a107ecdc-26cd-34ae-bf48-2cb3a024ffb2,synthea_andor_1000,ANDOR_ORG_499,Placeholder Org 499,clinic,ANDOR_SYSTEM,placeholder
a16a8be2-0e66-3b33-a6ac-4818916e9d3f,synthea_andor_1000,ANDOR_ORG_500,Placeholder Org 500,clinic,ANDOR_SYSTEM,placeholder
a17a5a7f-e92b-3c40-a40d-1a47d96597fb,synthea_andor_1000,ANDOR_ORG_501,Placeholder Org 501,clinic,ANDOR_SYSTEM,placeholder
a18c58b4-9cb4-335e-9754-4b0b7efc1c6f,synthea_andor_1000,ANDOR_ORG_502,Placeholder Org 502,clinic,ANDOR_SYSTEM,placeholder
a1b19b2c-fb14-3f43-9950-c025401eafd3,synthea_andor_1000,ANDOR_ORG_503,Placeholder Org 503,clinic,ANDOR_SYSTEM,placeholder
a1d03c27-23c2-3576-96e1-fef80909c142,synthea_andor_1000,ANDOR_ORG_504,Placeholder Org 504,clinic,ANDOR_SYSTEM,placeholder
a2151164-4aa6-3e5a-a888-188d077b66e8,synthea_andor_1000,ANDOR_ORG_505,Placeholder Org 505,clinic,ANDOR_SYSTEM,placeholder
a2485de8-0501-3d31-ad5f-02bc5e2b2b2b,synthea_andor_1000,ANDOR_ORG_506,Placeholder Org 506,clinic,ANDOR_SYSTEM,placeholder
a2a2bf4b-60a5-386f-af1a-74d0f617e18c,synthea_andor_1000,ANDOR_ORG_507,Placeholder Org 507,clinic,ANDOR_SYSTEM,placeholder
a2ac5041-a51c-3d27-be2f-20f4ffc7908e,synthea_andor_1000,ANDOR_ORG_508,Placeholder Org 508,clinic,ANDOR_SYSTEM,placeholder
a2f722df-cef7-3636-b3a1-3b1f5a11971d,synthea_andor_1000,ANDOR_ORG_509,Placeholder Org 509,clinic,ANDOR_SYSTEM,placeholder
a3a2f394-b85e-3fed-b9e0-1aabe66e0bbe,synthea_andor_1000,ANDOR_ORG_510,Placeholder Org 510,clinic,ANDOR_SYSTEM,placeholder
a3f83486-43c5-3852-bd2b-3e0e51f84470,synthea_andor_1000,ANDOR_ORG_511,Placeholder Org 511,clinic,ANDOR_SYSTEM,placeholder
a51e4c0d-90a6-3e16-a22a-0735a539f20c,synthea_andor_1000,ANDOR_ORG_512,Placeholder Org 512,clinic,ANDOR_SYSTEM,placeholder
a619a492-7253-37ee-87b1-92f06de70f0c,synthea_andor_1000,ANDOR_ORG_513,Placeholder Org 513,clinic,ANDOR_SYSTEM,placeholder
a6222692-5918-3648-8f16-e180eab01f09,synthea_andor_1000,ANDOR_ORG_514,Placeholder Org 514,clinic,ANDOR_SYSTEM,placeholder
a6861b00-0fff-31b3-9d0b-a25025e29123,synthea_andor_1000,ANDOR_ORG_515,Placeholder Org 515,clinic,ANDOR_SYSTEM,placeholder
